Internal SKU,Brand/Vendor,Product Type,Product Title,Price (USD)
INF-TYS-DEM-2026,None,Pants,The Democratic Chino in Army,49.0
INF-TYS-JAC-2026,None,Wovens,The Jack in Navy Striped Cotton & Linen,125.0
INF-TYS-DIL-2026,None,Wovens,The Dillon in Indigo Stripe,98.0
INF-TYS-DIL-2026,None,Wovens,The Dillon in Ivory,49.0
INF-TYS-PAR-2026,None,Pants,The Parsons Pant in Cobalt,69.0
INF-TYS-TEL-2026,None,Outerwear,The Telegraph Blazer in Cobalt,99.0
INF-TYS-FRA-2026,None,Dresses,The Frankie Jumpsuit in Cobalt,79.0
INF-TYS-AUD-2026,None,Dresses,The Audrey Dress in Indigo Jacquard,79.0
INF-TYS-RIL-2026,None,Dresses,The Riley Dress in Indigo Stripe,79.0
INF-TYS-PAL-2026,Taylor Stitch,Dresses,The Palisades Dress in Surf Stripe,59.0
INF-TYS-UTI-2026,Taylor Stitch,Wovens,The Utility Shirt in Indigo Salt & Pepper Chambray,69.0
INF-TYS-BEA-2026,None,Outerwear,The Beach Jacket in Indigo Chambray,89.0
INF-TYS-SUR-2026,Taylor Stitch,Shorts,The Surf Short in Indigo,39.0
INF-TYS-ABB-2026,Taylor Stitch,Wovens,The Abbot Popover in Surf Stripe,118.0
INF-TYS-BAN-2026,None,Wovens,The Bandit in Navy Japanese Micro Stripe,99.0
INF-TYS-SHO-2026,None,Wovens,The Short Sleeve Jack in Steel Chambray,69.0
INF-TYS-SUN-2026,None,Wovens,The Sun Down Shirt in Speckled Oatmeal,69.0
INF-TYS-BIG-2026,None,Outerwear,The Big Sur Jacket in Heather Olive Polartec,79.0
INF-TYS-CAM-2026,None,Shorts,The Camp Short in Washed Olive Drab Herringbone,49.0
INF-TYS-CAM-2026,None,Shorts,The Camp Short in Washed Camel,69.0
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve California in Red Madras,69.0
INF-TYS-LIG-2026,Taylor Stitch,Outerwear,The Lighthouse Jacket in Indigo Chambray,99.0
INF-TYS-HUN-2026,None,Footwear,The Huntington Middie in Elmwood,108.0
INF-TYS-SUR-2026,None,Shorts,The Surf Trunk in Steel,88.0
INF-TYS-REE-2026,Taylor Stitch,Wovens,The Reese Popover in Navy Box Check,69.0
INF-TYS-REE-2026,Taylor Stitch,Wovens,The Reese Popover in Grey Striped Chambray,69.0
INF-TYS-MEC-2026,Taylor Stitch,Wovens,The Mechanic in Washed Indigo,69.0
INF-TYS-WES-2026,Taylor Stitch,Wovens,The Western Shirt in Washed Indigo,79.0
INF-TYS-BOM-2026,Taylor Stitch,Outerwear,The Bomber Jacket in Charcoal,89.0
INF-TYS-BOM-2026,Taylor Stitch,Outerwear,The Bomber Jacket in Rust,99.0
INF-TYS-ADL-2026,Taylor Stitch,Denim,The Adler Jean in Cone Mills Natural,98.0
INF-TYS-CAL-2026,Taylor Stitch,Wovens,The California in Army Micro Cord,69.0
INF-TYS-MAR-2026,Taylor Stitch,Outerwear,The Maritime Shirt Jacket in Sun Bleached Indigo,79.0
INF-TYS-MER-2026,Taylor Stitch,Knits,The Mercerized Merino Henley in Navy Stripe,69.0
INF-TYS-MAR-2026,Taylor Stitch,Shorts,The Maritime Short in British Khaki Linen Herringbone,59.0
INF-TYS-MAR-2026,Taylor Stitch,Shorts,The Maritime Short in Navy Linen Herringbone,49.0
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve California in Slub Chambray,69.0
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve Jack in Indigo Dobby,59.0
INF-TYS-MER-2026,Taylor Stitch,Knits,The Mercerized Merino Henley in Forest Stripe,69.0
INF-TYS-HEA-2026,Taylor Stitch,Knits,The Heavy Bag Tee in Spaulding Print,29.0
INF-TYS-ORI-2026,Susan Hoff,Accessories,The Origami Tote in Sail Cloth,119.0
INF-TYS-BAN-2026,Taylor Stitch,Wovens,The Bandit in Blue & White Stripe,89.0
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve Mechanic in Tobacco,59.0
INF-TYS-UTI-2026,Taylor Stitch,Wovens,The Utility Shirt in Moss Merino 4S Herringbone,109.0
INF-TYS-HAW-2026,Taylor Stitch,Outerwear,The Hawkins Jacket in Charcoal Neoshell,129.0
INF-TYS-KAT-2026,Taylor Stitch,Wovens,The Katherine in Black Brushed Cotton,89.0
INF-TYS-TRA-2026,Taylor Stitch,Shorts,The Travel Short in Charcoal,39.0
INF-TYS-TRA-2026,Taylor Stitch,Pants,The Travel Chino in Charcoal,69.0
INF-TYS-ALB-2026,Taylor Stitch,Outerwear,The Albion Jacket in Army,265.0
INF-TYS-SHO-2026,Taylor Stitch,Knits,The Short Sleeve Henley in Black Merino,39.0
INF-TYS-CHO-2026,Taylor Stitch,Outerwear,The Chore Jacket in Mustard Dry Wax Canvas,99.0
INF-TYS-PRO-2026,Taylor Stitch,Outerwear,The Project Jacket in Field Tan Beeswaxed Canvas,99.0
INF-TYS-PRO-2026,Taylor Stitch,Outerwear,The Project Jacket in Olive Beeswaxed Canvas,99.0
INF-TYS-ALB-2026,Taylor Stitch,Outerwear,The Albion Jacket in Charcoal,265.0
INF-TYS-CHO-2026,Taylor Stitch,Wovens,The Chore Shirt in Indigo Striped Chambray,99.0
INF-TYS-UTI-2026,Taylor Stitch,Wovens,The Utility Shirt in Cone Mills Corded Natural,79.0
INF-TYS-CHO-2026,Taylor Stitch,Outerwear,The Chore Jacket in Navy Dry Wax Canvas,99.0
INF-TYS-FRI-2026,Taylor Stitch,Knits,The Frida Cardigan in Charcoal,138.0
INF-TYS-CHO-2026,Taylor Stitch,Pants,The Chore Pant in Washed Gravel,59.0
INF-TYS-CHO-2026,Taylor Stitch,Pants,The Chore Pant in Washed Navy,59.0
INF-TYS-CHO-2026,Taylor Stitch,Wovens,The Chore Shirt in Natural Striped Chambray,99.0
INF-TYS-EMM-2026,Taylor Stitch,Wovens,The Emma Dress in Indigo Print,79.0
INF-TYS-EMM-2026,Taylor Stitch,Dresses,The Emma Dress in Maze Print,79.0
INF-TYS-MIC-2026,Taylor Stitch,Wovens,The Michelle Shirt in Indigo Print,99.0
INF-TYS-MIC-2026,Taylor Stitch,Wovens,The Michelle Shirt in Maze Print,79.0
INF-TYS-KAT-2026,Taylor Stitch,Wovens,The Katherine in Ivory Oxford,79.0
INF-TYS-JUN-2026,Taylor Stitch,Dresses,The Juniper Dress in Charcoal Brushed Melange,89.0
INF-TYS-LIN-2026,Taylor Stitch,Knits,The Link Stitch Crew in Oatmeal Alpaca,79.0
INF-TYS-OXN-2026,Taylor Stitch,Wovens,The Oxnard in Sun Bleached Chambray,99.0
INF-TYS-TEL-2026,Taylor Stitch,Outerwear,The Telegraph Jacket in Navy Donegal,109.0
INF-TYS-ROV-2026,Taylor Stitch,Outerwear,The Rover Jacket in Oak Herringbone Waxed Wool,119.0
INF-TYS-SEC-2026,Taylor Stitch,Outerwear,The Seca Jacket in Espresso,549.0
INF-TYS-DEM-2026,Taylor Stitch,Pants,The Democratic Chino in Chocolate,49.0
INF-TYS-SLI-2026,Taylor Stitch,Pants,The Slim Chino in Chocolate,79.0
INF-TYS-CAM-2026,Taylor Stitch,Pants,The Camp Pant in Charcoal Donegal,69.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Sea Washed Olive Cord,59.0
INF-TYS-HAR-2026,Taylor Stitch,Pants,The Harper Legging in Indigo Melange Fleece,98.0
INF-TYS-WHI-2026,Taylor Stitch,Wovens,The Whitney Popover in Navy,118.0
INF-TYS-TEL-2026,Taylor Stitch,Pants,The Telegraph Trouser in Navy Donegal,89.0
INF-TYS-GLA-2026,Taylor Stitch,Wovens,The Glacier Shirt in Hickory Stripe French Terry,69.0
INF-TYS-ROV-2026,Taylor Stitch,Outerwear,The Rover Jacket in Slate Beeswaxed Canvas,119.0
INF-TYS-ROV-2026,Taylor Stitch,Outerwear,The Rover Jacket in Chocolate Beeswaxed Canvas,119.0
INF-TYS-EXP-2026,Taylor Stitch,Wovens,The Explorer Shirt in Chocolate,79.0
INF-TYS-YOS-2026,Taylor Stitch,Wovens,The Yosemite Shirt in Red Buffalo Plaid,109.0
INF-TYS-YOS-2026,Taylor Stitch,Wovens,The Yosemite Shirt in Sawdust,69.0
INF-TYS-EXP-2026,Taylor Stitch,Wovens,The Explorer Shirt in Olive,79.0
INF-TYS-TRA-2026,Taylor Stitch,Pants,The Travel Pant in Black Fleece,49.0
INF-TYS-CRE-2026,Taylor Stitch,Knits,The Crew in Black Fleece,39.0
INF-TYS-BOM-2026,Taylor Stitch,Outerwear,The Bomber in Black Fleece,49.0
INF-TYS-BEA-2026,Taylor Stitch,Accessories,The Beanie in Oatmeal Alpaca,48.0
INF-TYS-SCA-2026,Taylor Stitch,Accessories,The Scarf in Navy Alpaca,29.0
INF-TYS-SCA-2026,Taylor Stitch,Accessories,The Scarf in Oatmeal Alpaca,49.0
INF-TYS-ALB-2026,Taylor Stitch,Outerwear,The Albion Jacket in Burgundy,159.0
INF-TYS-BEA-2026,Taylor Stitch,Accessories,The Beanie in Moss Alpaca,29.0
INF-TYS-BEA-2026,Taylor Stitch,Accessories,The Beanie in Navy Alpaca,29.0
INF-TYS-WIN-2026,Taylor Stitch,Outerwear,The Winslow Parka in Olive,149.0
INF-TYS-MAR-2026,Taylor Stitch,Wovens,The Maritime Shirt Jacket in Natural,99.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Chocolate Micro Cord,129.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Natural Striped Chambray,59.0
INF-TYS-WHA-2026,Taylor Stitch,Knits,The Whaler Sweater in Alpaca Wool,145.0
INF-TYS-SUB-2026,Taylor Stitch,Outerwear,The Submariner in Dark Charcoal,119.0
INF-TYS-WIN-2026,Taylor Stitch,Outerwear,The Winslow Parka in Mustard,199.0
INF-TYS-CAL-2026,Taylor Stitch,Wovens,The California in Brown Hemp Chambray,49.0
INF-TYS-CAL-2026,Taylor Stitch,Wovens,The California in Blue Hemp Chambray,49.0
INF-TYS-MOT-2026,Taylor Stitch,Wovens,The Moto Utility Shirt in Natural & Navy Buffalo Plaid,69.0
INF-TYS-MOT-2026,Taylor Stitch,Wovens,The Moto Utility Shirt in Royal & Navy Buffalo Plaid,69.0
INF-TYS-LON-2026,Taylor Stitch,Outerwear,The Long Haul Jacket in Dyneema® Denim,199.0
INF-TYS-ALP-2026,Taylor Stitch,Pants,The Alpine Pant in Moss,128.0
INF-TYS-UTI-2026,Taylor Stitch,Wovens,The Utility Shirt in Tobacco Cord,139.0
INF-TYS-WES-2026,Taylor Stitch,Wovens,The Western Shirt in Upcycled Chambray,59.0
INF-TYS-DEM-2026,Taylor Stitch,Denim,The Democratic Jean in Kurabo Slub Denim,118.4
INF-TYS-SLI-2026,Taylor Stitch,Denim,The Slim Jean in Kurabo Slub Denim,119.0
INF-TYS-TEL-2026,Taylor Stitch,Pants,The Telegraph Trouser in British Khaki,79.0
INF-TYS-TEL-2026,Taylor Stitch,Outerwear,The Telegraph Jacket in Evergreen,199.0
INF-TYS-TEL-2026,Taylor Stitch,Outerwear,The Telegraph Jacket in British Khaki,179.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Navy Mini Gingham Linen,69.0
INF-TYS-TEL-2026,Taylor Stitch,Pants,The Telegraph Trouser in Evergreen,79.0
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve California in Red Plaid,79.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Navy Pin Dot Linen,109.0
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve California in Navy Stripe Poplin,69.0
INF-TYS-CAM-2026,Taylor Stitch,Shorts,The Camp Short in Slub Chambray,39.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Washed Navy Poplin,49.0
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve California in White Poplin,49.0
INF-TYS-TRA-2026,Taylor Stitch,Shorts,The Travel Short in Army,59.0
INF-TYS-TRA-2026,Taylor Stitch,Shorts,The Travel Short in British Khaki,59.0
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve California in Army Seersucker,49.0
INF-TYS-BOA-2026,Taylor Stitch,Shorts,The Boardshort in Black & White Print,39.0
INF-TYS-YUB-2026,Taylor Stitch,Shorts,The Yuba Trunk in Olive Print,59.0
INF-TYS-HAC-2026,Taylor Stitch,Outerwear,The Hackney Jacket in Slate,168.0
INF-TYS-APR-2026,Taylor Stitch,Shorts,The Après Short in Indigo Crepe,49.0
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve Hawthorne in Navy Floral,79.0
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve Jack in Grey Dobby,59.0
INF-TYS-HEA-2026,Taylor Stitch,Knits,The Heavy Bag Tee in Desert Night,39.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Washed White Poplin,59.0
INF-TYS-SLI-2026,Taylor Stitch,Denim,The Slim Jean in 24 Month Wash,118.0
INF-TYS-SIE-2026,Taylor Stitch,Outerwear,The Sierra Parka in Midnight,498.0
INF-TYS-HEA-2026,Taylor Stitch,Knits,The Heavy Bag Tee in Sea You Again,38.0
INF-TYS-HEA-2026,Taylor Stitch,Knits,The Heavy Bag Tee in Lady Bird,45.0
INF-TYS-LOD-2026,Taylor Stitch,Knits,The Lodge Sweater in Cardinal,119.0
INF-TYS-HAR-2026,@crooked.8,Outerwear,The Hart Piston,520.0
INF-TYS-VIN-2026,@tina_vines,Outerwear,The Vines Piston,310.0
INF-TYS-RAN-2026,@dixonrand,Outerwear,The Rand Piston,460.0
INF-TYS-HYD-2026,Taylor Stitch,Wovens,The Hyde in Charcoal Brushed Houndstooth,109.0
INF-TYS-COR-2026,Taylor Stitch,Wovens,The Corso in Walnut Double Cloth,125.0
INF-TYS-COR-2026,Taylor Stitch,Wovens,The Corso in Natural Double Cloth,125.0
INF-TYS-COR-2026,Taylor Stitch,Wovens,The Corso in Khaki Double Cloth,125.0
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve Bandit in Red Mini Floral,59.0
INF-TYS-MOT-2026,None,Denim,The Moto Pant in Dyneema® Denim,199.0
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve California in Palms,69.0
INF-TYS-HOP-2026,Taylor Stitch,Knits,The Hope & Solidarity <br> Heavy Bag Tee in Heather Grey,30.0
INF-TYS-HOP-2026,Taylor Stitch,Knits,The Hope & Solidarity <br> Heavy Bag Tee in Natural,30.0
INF-TYS-ADV-2026,Taylor Stitch,Shorts,The Adventure Short in Mushroom,88.0
INF-TYS-REY-2026,Taylor Stitch,Outerwear,The Reyes Jacket in Dark Slate,278.4
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve Jack in Crimson Plaid,78.0
INF-TYS-CAS-2026,Taylor Stitch,Wovens,The Cash Shirt in Indigo Hemp,125.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Charcoal Fleck,88.0
INF-TYS-DEM-2026,Taylor Stitch,Bottoms,The Democratic All Day Pant in Rustic Oak Organic Selvage,88.0
INF-TYS-SLI-2026,Taylor Stitch,Bottoms,The Slim All Day Pant in Rustic Oak Organic Selvage,88.0
INF-TYS-DEM-2026,Taylor Stitch,Bottoms,The Democratic Jean in Organic Selvage 12-month Wash,148.0
INF-TYS-SLI-2026,Taylor Stitch,Bottoms,The Slim Jean in Organic Selvage 12-month Wash,148.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Indigo Seersucker,98.0
INF-TYS-CAL-2026,Taylor Stitch,Wovens,The California in Indigo Plaid,88.0
INF-TYS-MEC-2026,Taylor Stitch,Wovens,The Mechanic Shirt in Dark Olive Herringbone,98.0
INF-TYS-WES-2026,Taylor Stitch,Wovens,The Western Shirt in Washed Black Selvage Chambray,118.0
INF-TYS-WES-2026,Taylor Stitch,Wovens,The Western Shirt in Washed Selvage Chambray,98.0
INF-TYS-COR-2026,Taylor Stitch,Wovens,The Corso in Charcoal Double Cloth,125.0
INF-TYS-COR-2026,Taylor Stitch,Wovens,The Corso in Indigo Double Cloth,125.0
INF-TYS-BAN-2026,Taylor Stitch,Outerwear,The Band Collar Moto Jacket in Black Steerhide,860.0
INF-TYS-BAN-2026,Taylor Stitch,Outerwear,The Band Collar Moto Jacket in Espresso Steerhide,860.0
INF-TYS-JAC-2026,None,Wovens,The Jack in Brushed Ash Gingham,88.0
INF-TYS-BOM-2026,Taylor Stitch,Outerwear,The Bomber Jacket in Field Tan Wax Canvas,208.0
INF-TYS-RUG-2026,Taylor Stitch,Knits,The Rugby Shirt in Cypress,68.0
INF-TYS-JAC-2026,None,Wovens,The Jack in Indigo Cord,100.0
INF-TYS-JAC-2026,None,Wovens,The Jack in Brushed Wheat Plaid,88.0
INF-TYS-JAC-2026,None,Wovens,The Jack in Brushed Grey Plaid,88.0
INF-TYS-JAC-2026,None,Wovens,The Jack in Brushed Green Plaid,88.0
INF-TYS-MEN-2026,None,Outerwear,The Mendocino Peacoat in Camel Wool,798.0
INF-TYS-MEN-2026,None,Outerwear,The Mendocino Peacoat in Navy Wool,638.4
INF-TYS-VER-2026,None,Outerwear,The Vertical Vest in Olive Plaid Wool,118.0
INF-TYS-JAC-2026,None,Wovens,The Jack in British Khaki Donegal,78.0
INF-TYS-JAC-2026,None,Wovens,The Jack in Coal Donegal,88.0
INF-TYS-LEE-2026,None,Wovens,The Leeward Shirt in Houndstooth,98.0
INF-TYS-LEE-2026,Taylor Stitch,Wovens,The Leeward Shirt in Olive Donegal,118.0
INF-TYS-MAR-2026,Taylor Stitch,Wovens,The Maritime Shirt Jacket in Clifford Red,98.0
INF-TYS-MAR-2026,Taylor Stitch,Wovens,The Maritime Shirt Jacket in Deep Navy,98.0
INF-TYS-LON-2026,Taylor Stitch,Outerwear,The Long Haul Jacket in Black Indigo Sashiko,148.0
INF-TYS-LON-2026,Taylor Stitch,Outerwear,The Long Haul Jacket in Indigo Sashiko,228.0
INF-TYS-OJA-2026,Taylor Stitch,Outerwear,The Ojai Jacket in Charcoal Wool,168.0
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve Hawthorne in Brush Dot,88.0
INF-TYS-FOU-2026,Taylor Stitch,Outerwear,The Fourtillfour Ojai Jacket in Washed Charcoal,148.0
INF-TYS-FOU-2026,Taylor Stitch,Knits,The Fourtillfour<br>Heavy Bag Tee in Natural,35.0
INF-TYS-CAM-2026,Taylor Stitch,Bottoms,The Camp Pant in Olive Corduroy,98.0
INF-TYS-HEA-2026,Taylor Stitch,Knits,The Heavy Bag Waffle Short Sleeve in Cardinal,38.0
INF-TYS-HEA-2026,Taylor Stitch,Knits,The Heavy Bag Waffle Short Sleeve in Olive,38.0
INF-TYS-WEL-2026,Taylor Stitch,Outerwear,The Welterweight Winslow in Olive Dry Waxed Canvas,218.0
INF-TYS-LON-2026,Taylor Stitch,Outerwear,The Long Haul Jacket in Ash Sashiko,138.0
INF-TYS-WES-2026,Taylor Stitch,,The West Winds' Painting,2250.0
INF-TYS-CAL-2026,Taylor Stitch,Wovens,The California in Vintage Navy Madras,99.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Vintage Red Madras,99.0
INF-TYS-MEI-2026,Anna Meier,Knits,The Meier Short Sleeve Heavy Bag Henley in Natural M-40,1.0
INF-TYS-MEI-2026,Anna Meier,Wovens,The Meier Jack in White Everyday Oxford L-42,1.0
INF-TYS-MEI-2026,Anna Meier,Wovens,The Meier Jack in White Everyday Oxford M-40,1.0
INF-TYS-MEI-2026,Anna Meier,Knits,The Meier Heavy Bag Tee in Natural L-42,1.0
INF-TYS-MEI-2026,Anna Meier,Knits,The Meier Heavy Bag Tee in Natural M-40,1.0
INF-TYS-MEI-2026,Anna Meier,Knits,The Meier Heavy Bag Tee in Natural S-38,1.0
INF-TYS-MEI-2026,Anna Meier,Bottoms,The Meier Camp Pant in Natural Selvage 34,1.0
INF-TYS-ARZ-2026,Kristin Arzt,Knits,The Arzt Short Sleeve Heavy Bag Henley in Natural M-40,1.0
INF-TYS-ARZ-2026,Kristin Arzt,Wovens,The Arzt Jack in White Everyday Oxford M-40,1.0
INF-TYS-ARZ-2026,Kristin Arzt,Wovens,The Arzt Jack in White Everyday Oxford S-38,1.0
INF-TYS-ARZ-2026,Kristin Arzt,Wovens,The Arzt Jack in Sun Bleached Denim L-42,1.0
INF-TYS-ARZ-2026,Kristin Arzt,Knits,The Arzt Heavy Bag Tee in Natural L-42,1.0
INF-TYS-ARZ-2026,Kristin Arzt,Knits,The Arzt Heavy Bag Tee in Natural M-40,1.0
INF-TYS-ARZ-2026,Kristin Arzt,Knits,The Arzt Heavy Bag Tee in Natural S-38,1.0
INF-TYS-ARZ-2026,Kristin Arzt,Knits,The Arzt Heavy Bag Tee in Natural XS-36,1.0
INF-TYS-ARZ-2026,Kristin Arzt,Knits,The Arzt Heavy Bag Henley in Natural L-42,1.0
INF-TYS-RAN-2026,Taylor Stitch,Footwear,The Ranch Low in Weatherproof Navy Suede,238.4
INF-TYS-APR-2026,Taylor Stitch,Knits,The Après Hoodie in Indigo Waffle,99.0
INF-TYS-CAR-2026,Taylor Stitch,Wovens,The Caravan Shirt in Walnut Double Cloth,78.0
INF-TYS-CAR-2026,Taylor Stitch,Wovens,The Caravan Shirt in Navy Seersucker,138.0
INF-TYS-TRA-2026,Taylor Stitch,Shorts,The Trail Short in Navy Slub Sateen,58.0
INF-TYS-APR-2026,Taylor Stitch,Shorts,The Après Short in Indigo Slub,69.0
INF-TYS-APR-2026,Taylor Stitch,Bottoms,The Après Pant in British Khaki Seersucker,88.0
INF-TYS-APR-2026,Taylor Stitch,Bottoms,The Après Pant in Navy Seersucker,99.0
INF-TYS-HEA-2026,Taylor Stitch,Knits,The Heavy Bag Tee in Slate ('20),35.0
INF-TYS-HEA-2026,Taylor Stitch,Knits,The Heavy Bag Polo in Red Stripe,49.0
INF-TYS-HEA-2026,Taylor Stitch,Knits,The Heavy Bag Polo in Navy,49.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Olive Slub Chambray,78.0
INF-TYS-EXP-2026,Taylor Stitch,Wovens,The Explorer Shirt in Navy Boiled Wool,78.0
INF-TYS-OJA-2026,Taylor Stitch,Outerwear,The Ojai Jacket in Indigo Herringbone,128.0
INF-TYS-CAL-2026,Taylor Stitch,Wovens,The California in Khaki Herringbone,99.0
INF-TYS-GIB-2026,Taylor Stitch,Bottoms,The Gibson Trouser in Navy,118.0
INF-TYS-GIB-2026,Taylor Stitch,Bottoms,The Gibson Trouser in Gravel,118.0
INF-TYS-GIB-2026,Taylor Stitch,Outerwear,The Gibson Jacket in Navy,188.0
INF-TYS-GIB-2026,Taylor Stitch,Outerwear,The Gibson Jacket in Gravel,188.0
INF-TYS-CAL-2026,Taylor Stitch,Wovens,The California in Navy Plaid,98.0
INF-TYS-CAM-2026,Taylor Stitch,Bottoms,The Camp Pant in Olive Reverse Sateen,78.0
INF-TYS-UNL-2026,Taylor Stitch,Footwear,The Unlined Chukka in Butterscotch Weatherproof Suede,218.0
INF-TYS-CAS-2026,Taylor Stitch,Wovens,The Cash Shirt in Washed Hemp Chambray,125.0
INF-TYS-CAM-2026,Taylor Stitch,Pants,The Camp Pant in British Khaki Boss Duck,88.0
INF-TYS-RAN-2026,Taylor Stitch,Footwear,The Ranch Boot in Coal Weatherproof Suede,248.0
INF-TYS-SLI-2026,Taylor Stitch,Denim,The Slim Jean in Yamaashi Orimono Recover Selvage,148.0
INF-TYS-SLI-2026,Taylor Stitch,Denim,The Slim Jean in 24-Month Wash Japanese Selvage,118.0
INF-TYS-CHO-2026,Taylor Stitch,Bottoms,The Chore Pant in Indigo Boss Duck,88.0
INF-TYS-CAM-2026,Taylor Stitch,Bottoms,The Camp Pant in Indigo Boss Duck,88.0
INF-TYS-WIN-2026,Taylor Stitch,Accessories,The Wine Key in Brass,48.0
INF-TYS-DEM-2026,Taylor Stitch,Denim,The Democratic Jean in Green Cast Selvage,142.4
INF-TYS-SLI-2026,Taylor Stitch,Denim,The Slim Jean in Green Cast Selvage,139.0
INF-TYS-DIG-2026,Taylor Stitch,Gift Certificate,Digital Gift Card,25.0
INF-TYS-MON-2026,Taylor Stitch,Outerwear,The Monterey Bomber in Navy Wool,448.0
INF-TYS-LON-2026,Taylor Stitch,Outerwear,The Long Haul Jacket in Tobacco Waxed Canvas,138.0
INF-TYS-VER-2026,Taylor Stitch,Outerwear,The Vertical Jacket in Olive,189.0
INF-TYS-TEL-2026,Taylor Stitch,Pants,The Telegraph Trouser in Navy Boiled Wool,89.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Charcoal Double Cloth,88.0
INF-TYS-CAL-2026,Taylor Stitch,Wovens,The California in Navy Salt and Pepper,89.0
INF-TYS-LEE-2026,Taylor Stitch,Wovens,The Leeward Shirt in Olive Plaid,159.0
INF-TYS-COI-2026,Taylor Stitch,Outerwear,The Coit Jacket in Olive Waffle,138.0
INF-TYS-OJA-2026,Taylor Stitch,Outerwear,The Ojai Jacket in Olive,188.0
INF-TYS-LON-2026,Taylor Stitch,Outerwear,The Long Haul Jacket in Indigo Waffle ('18),128.0
INF-TYS-GIB-2026,Taylor Stitch,Outerwear,The Gibson Jacket in Light Navy,168.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Heather Ash Waffle,89.0
INF-TYS-CAL-2026,Taylor Stitch,Wovens,The California in Indigo Dobby,89.0
INF-TYS-HEA-2026,Taylor Stitch,Knits,The Heavy Bag Henley in Fatigue Brown,49.0
INF-TYS-SLI-2026,Taylor Stitch,Pants,The Slim Chino in Organic Coal,78.0
INF-TYS-DEM-2026,Taylor Stitch,Pants,The Democratic Chino in Organic Coal,78.0
INF-TYS-RAN-2026,Taylor Stitch,Footwear,The Ranch Boot in Espresso Eagle,248.0
INF-TYS-CAL-2026,Taylor Stitch,Wovens,The California in Olive Stripe,89.0
INF-TYS-TEL-2026,Taylor Stitch,Pants,The Telegraph Trouser in Navy Slub,98.0
INF-TYS-GIB-2026,Taylor Stitch,Outerwear,The Gibson Jacket in Charcoal,148.0
INF-TYS-CHU-2026,Taylor Stitch,Footwear,The Chukka in Tumbled Sedona,298.0
INF-TYS-DEM-2026,Taylor Stitch,Denim,The Democratic Jean in Organic '68 Selvage,118.4
INF-TYS-STI-2026,Taylor Stitch,Accessories,The Stitched Belt in Weatherproof Chocolate Suede,88.0
INF-TYS-LON-2026,Taylor Stitch,Outerwear,The Long Haul Jacket in Organic '68 24 Month Wash,98.0
INF-TYS-DEM-2026,Taylor Stitch,Denim,The Democratic Jean in Double Indigo Standard,68.0
INF-TYS-SLI-2026,Taylor Stitch,Denim,The Slim Jean in Double Indigo Standard,79.0
INF-TYS-RAN-2026,Taylor Stitch,Footwear,The Ranch Boot in Weatherproof Chocolate Suede,198.0
INF-TYS-MOT-2026,Taylor Stitch,Footwear,The Moto Boot in Weatherproof Chocolate Suede,248.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Dusty Blue Hemp,88.0
INF-TYS-CAL-2026,Taylor Stitch,Wovens,The California in Olive Hemp Poplin,78.0
INF-TYS-TEL-2026,Taylor Stitch,Pants,The Telegraph Trouser in Charcoal Slub,98.0
